community_board,complaint_type,count,date,ingested_at,rolling_avg,rank,board_num,borough,borough_code,BoroCD
01 QUEENS,Noise - Street/Sidewalk,12,2026-09-17,2026-09-19T17:48:57.925768+00:00,13.5,0.847457627118644,1.0,QUEENS,4.0,401.0
01 QUEENS,Noise - Vehicle,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.8375,1.0,QUEENS,4.0,401.0
01 QUEENS,Non-Emergency Police Matter,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.38235294117647056,1.0,QUEENS,4.0,401.0
01 QUEENS,Obstruction,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.08888888888888889,1.0,QUEENS,4.0,401.0
01 QUEENS,Overgrown Tree/Branches,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.5384615384615384,1.0,QUEENS,4.0,401.0
01 QUEENS,PAINT/PLASTER,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.5480769230769231,1.0,QUEENS,4.0,401.0
01 QUEENS,PLUMBING,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.09183673469387756,1.0,QUEENS,4.0,401.0
01 QUEENS,Panhandling,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.13043478260869565,1.0,QUEENS,4.0,401.0
01 QUEENS,Residential Disposal Complaint,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.7321428571428571,1.0,QUEENS,4.0,401.0
01 QUEENS,Rodent,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.8452380952380952,1.0,QUEENS,4.0,401.0
01 QUEENS,SAFETY,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.8,1.0,QUEENS,4.0,401.0
01 QUEENS,Sewer Maintenance,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.9594594594594594,1.0,QUEENS,4.0,401.0
01 QUEENS,Sidewalk Condition,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.8804347826086957,1.0,QUEENS,4.0,401.0
01 QUEENS,Street Condition,14,2026-09-17,2026-09-19T17:48:57.925768+00:00,10.5,0.9242424242424242,1.0,QUEENS,4.0,401.0
01 QUEENS,Street Light Condition,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.7131147540983607,1.0,QUEENS,4.0,401.0
01 QUEENS,Street Sweeping Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.22580645161290322,1.0,QUEENS,4.0,401.0
01 QUEENS,Traffic,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.8913043478260869,1.0,QUEENS,4.0,401.0
01 QUEENS,Traffic Signal Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.92,1.0,QUEENS,4.0,401.0
01 QUEENS,UNSANITARY CONDITION,8,2026-09-17,2026-09-19T17:48:57.925768+00:00,8.0,0.49107142857142855,1.0,QUEENS,4.0,401.0
01 QUEENS,Unsanitary Animal Facility,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,1.0,1.0,QUEENS,4.0,401.0
01 QUEENS,Unsanitary Pigeon Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,1.0,1.0,QUEENS,4.0,401.0
01 QUEENS,Vendor Enforcement,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.2903225806451613,1.0,QUEENS,4.0,401.0
01 QUEENS,Water Maintenance,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.8508771929824561,1.0,QUEENS,4.0,401.0
01 STATEN ISLAND,APPLIANCE,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.8625,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Abandoned Vehicle,14,2026-09-17,2026-09-19T17:48:57.925768+00:00,10.5,0.8541666666666666,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Air Quality,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.7692307692307693,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Blocked Driveway,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.3425925925925926,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,DOOR/WINDOW,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.4342105263157895,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Damaged Tree,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.23684210526315788,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Day Care,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.625,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Dead Animal,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.896551724137931,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Dead/Dying Tree,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.45,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Dirty Condition,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,12.0,1.0,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Drinking,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4444444444444444,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Dumpster Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.6666666666666666,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,ELECTRIC,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.8375,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Encampment,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.10975609756097561,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,FLOORING/STAIRS,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.4523809523809524,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,GENERAL,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.3404255319148936,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,General Construction/Plumbing,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.4787234042553192,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,HEAT/HOT WATER,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.09302325581395349,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Hazardous Material,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.3888888888888889,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Illegal Dumping,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.0,0.8571428571428571,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Illegal Parking,26,2026-09-17,2026-09-19T17:48:57.925768+00:00,24.5,0.45384615384615384,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Indoor Air Quality,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.6379310344827587,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Lead,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.5,1.0,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Lot Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4444444444444444,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Missed Collection,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,13.5,1.0,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Mosquitoes,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Noise,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.06481481481481481,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Noise - Residential,12,2026-09-17,2026-09-19T17:48:57.925768+00:00,10.5,0.47540983606557374,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Noise - Street/Sidewalk,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.0,0.3728813559322034,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Non-Emergency Police Matter,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.16176470588235295,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Obstruction,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,1.0,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Overgrown Tree/Branches,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.38461538461538464,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,PAINT/PLASTER,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.47115384615384615,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,PLUMBING,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.5408163265306123,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Poison Ivy,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.75,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Recycling Basket Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.75,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Residential Disposal Complaint,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.8392857142857143,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Root/Sewer/Sidewalk Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.5535714285714286,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Sewer Maintenance,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.13513513513513514,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Sidewalk Condition,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.5434782608695652,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Standing Water,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.35714285714285715,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Street Condition,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.5,0.696969696969697,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Street Light Condition,38,2026-09-17,2026-09-19T17:48:57.925768+00:00,23.5,1.0,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Street Sign - Damaged,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.375,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Street Sign - Dangling,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.45454545454545453,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Street Sign - Missing,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.55,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Traffic Signal Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.75,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Transfer Station Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,1.0,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,UNSANITARY CONDITION,8,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.0,0.29464285714285715,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Urinating in Public,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,1.0,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,WATER LEAK,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.3953488372093023,1.0,STATEN ISLAND,5.0,501.0
01 STATEN ISLAND,Water Maintenance,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.5877192982456141,1.0,STATEN ISLAND,5.0,501.0
02 BRONX,Abandoned Vehicle,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.125,2.0,BRONX,2.0,202.0
02 BRONX,Animal-Abuse,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.8863636363636364,2.0,BRONX,2.0,202.0
02 BRONX,Blocked Driveway,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.05555555555555555,2.0,BRONX,2.0,202.0
02 BRONX,Consumer Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.5540540540540541,2.0,BRONX,2.0,202.0
02 BRONX,DOOR/WINDOW,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.5394736842105263,2.0,BRONX,2.0,202.0
02 BRONX,Dirty Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.058333333333333334,2.0,BRONX,2.0,202.0
02 BRONX,Elevator,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.16666666666666666,2.0,BRONX,2.0,202.0
02 BRONX,FLOORING/STAIRS,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.3333333333333333,2.0,BRONX,2.0,202.0
02 BRONX,GENERAL,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.20212765957446807,2.0,BRONX,2.0,202.0
02 BRONX,General Construction/Plumbing,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.11702127659574468,2.0,BRONX,2.0,202.0
02 BRONX,HEAT/HOT WATER,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.7558139534883721,2.0,BRONX,2.0,202.0
02 BRONX,Illegal Parking,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.0,0.07692307692307693,2.0,BRONX,2.0,202.0
02 BRONX,Noise,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.26851851851851855,2.0,BRONX,2.0,202.0
02 BRONX,Noise - Residential,12,2026-09-17,2026-09-19T17:48:57.925768+00:00,9.5,0.36885245901639346,2.0,BRONX,2.0,202.0
02 BRONX,Noise - Street/Sidewalk,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.2033898305084746,2.0,BRONX,2.0,202.0
02 BRONX,Noise - Vehicle,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.05,2.0,BRONX,2.0,202.0
02 BRONX,Obstruction,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.3,2.0,BRONX,2.0,202.0
02 BRONX,PAINT/PLASTER,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.6153846153846154,2.0,BRONX,2.0,202.0
02 BRONX,PLUMBING,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.3877551020408163,2.0,BRONX,2.0,202.0
02 BRONX,Root/Sewer/Sidewalk Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.25,2.0,BRONX,2.0,202.0
02 BRONX,Street Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.32575757575757575,2.0,BRONX,2.0,202.0
02 BRONX,Street Light Condition,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.4098360655737705,2.0,BRONX,2.0,202.0
02 BRONX,Street Sweeping Complaint,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.22580645161290322,2.0,BRONX,2.0,202.0
02 BRONX,Traffic,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.32608695652173914,2.0,BRONX,2.0,202.0
02 BRONX,UNSANITARY CONDITION,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.25,2.0,BRONX,2.0,202.0
02 BRONX,WATER LEAK,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.08139534883720931,2.0,BRONX,2.0,202.0
02 BRONX,Water Maintenance,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.16666666666666666,2.0,BRONX,2.0,202.0
02 BRONX,Wood Pile Remaining,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.6666666666666666,2.0,BRONX,2.0,202.0
02 BROOKLYN,Abandoned Bike,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,1.0,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Air Quality,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.23076923076923078,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Animal in a Park,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Blocked Driveway,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.3425925925925926,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Consumer Complaint,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.9054054054054054,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Curb Condition,5,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.0,1.0,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Damaged Tree,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.5394736842105263,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Dead Animal,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.3620689655172414,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Dirty Condition,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.5,0.7,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Electrical,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.5,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Encampment,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.10975609756097561,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,FLOORING/STAIRS,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.14285714285714285,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,For Hire Vehicle Complaint,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.72,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,GENERAL,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.3404255319148936,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,General Construction/Plumbing,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.2978723404255319,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Graffiti,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.3055555555555556,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,HEAT/HOT WATER,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.09302325581395349,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Homeless Person Assistance,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.0,0.75,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Illegal Animal Sold,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,1.0,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Illegal Dumping,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.3163265306122449,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Illegal Fireworks,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.6666666666666666,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Illegal Parking,83,2026-09-17,2026-09-19T17:48:57.925768+00:00,93.5,1.0,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Illegal Tree Damage,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.28125,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Lead,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.6617647058823529,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Lot Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4444444444444444,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Maintenance or Facility,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.0,0.9333333333333333,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Missed Collection,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.7083333333333334,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Noise,8,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.5,0.8333333333333334,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Noise - Commercial,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.7195121951219512,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Noise - Residential,21,2026-09-17,2026-09-19T17:48:57.925768+00:00,25.0,0.9262295081967213,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Noise - Street/Sidewalk,28,2026-09-17,2026-09-19T17:48:57.925768+00:00,23.0,0.9661016949152542,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Noise - Vehicle,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,0.3625,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Non-Emergency Police Matter,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.38235294117647056,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Obstruction,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.3,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Overgrown Tree/Branches,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.16666666666666666,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,PAINT/PLASTER,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.3942307692307692,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,PLUMBING,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.5,0.7040816326530612,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Panhandling,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.41304347826086957,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Residential Disposal Complaint,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.7321428571428571,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Rodent,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.5595238095238095,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Sewer Maintenance,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.918918918918919,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Street Condition,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.5,0.5227272727272727,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Street Light Condition,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.0,0.7786885245901639,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Street Sweeping Complaint,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.8870967741935484,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Traffic,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.32608695652173914,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Traffic Signal Condition,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.62,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,UNSANITARY CONDITION,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,5.0,0.29464285714285715,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Urinating in Public,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4375,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Vendor Enforcement,12,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.5,0.9032258064516129,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,WATER LEAK,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.08139534883720931,2.0,BROOKLYN,3.0,302.0
02 BROOKLYN,Water Maintenance,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.0,0.9298245614035088,2.0,BROOKLYN,3.0,302.0
02 MANHATTAN,APPLIANCE,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.125,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,Abandoned Vehicle,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.125,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,Bike Rack,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.0,1.0,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,Boilers,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.4375,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,Consumer Complaint,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.0,0.9054054054054054,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,Curb Condition,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.39285714285714285,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,Dead Animal,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.1206896551724138,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,Dirty Condition,7,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.0,0.8833333333333333,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,Drug Activity,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.25,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,ELECTRIC,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.1,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,Encampment,16,2026-09-17,2026-09-19T17:48:57.925768+00:00,22.5,0.926829268292683,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,FLOORING/STAIRS,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.14285714285714285,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,Food Establishment,6,2026-09-17,2026-09-19T17:48:57.925768+00:00,3.5,0.9814814814814815,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,For Hire Vehicle Complaint,3,2026-09-17,2026-09-19T17:48:57.925768+00:00,4.0,0.8,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,For Hire Vehicle Report,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.0,0.75,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,General Construction/Plumbing,4,2026-09-17,2026-09-19T17:48:57.925768+00:00,6.0,0.9042553191489362,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,Homeless Person Assistance,9,2026-09-17,2026-09-19T17:48:57.925768+00:00,7.0,0.8333333333333334,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,Illegal Dumping,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,2.5,0.46938775510204084,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,Illegal Parking,24,2026-09-17,2026-09-19T17:48:57.925768+00:00,25.0,0.49230769230769234,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,Indoor Air Quality,2,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.6379310344827587,2.0,MANHATTAN,1.0,102.0
02 MANHATTAN,Lead,1,2026-09-17,2026-09-19T17:48:57.925768+00:00,1.5,0.39705882352941174,2.0,MANHATTAN,1.0,102.0
