community_board,complaint_type,count,date,ingested_at
07 QUEENS,Elevator,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 QUEENS,Cannabis Retailer,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 MANHATTAN,Water Maintenance,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 QUEENS,DOOR/WINDOW,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 QUEENS,HEAT/HOT WATER,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 MANHATTAN,For Hire Vehicle Report,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
15 BROOKLYN,Root/Sewer/Sidewalk Condition,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 QUEENS,FLOORING/STAIRS,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
15 BROOKLYN,Lead,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
15 BROOKLYN,Illegal Tree Damage,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 QUEENS,Outdoor Dining,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
15 BROOKLYN,Food Establishment,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
15 BROOKLYN,ELECTRIC,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
15 BROOKLYN,DOOR/WINDOW,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
15 BROOKLYN,Consumer Complaint,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BRONX,Consumer Complaint,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BROOKLYN,Plumbing,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 QUEENS,Smoking or Vaping,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 QUEENS,Overgrown Tree/Branches,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BROOKLYN,Indoor Air Quality,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 QUEENS,Traffic Signal Condition,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Animal-Abuse,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BRONX,Illegal Dumping,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BRONX,Homeless Person Assistance,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BRONX,Food Establishment,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 QUEENS,Vendor Enforcement,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 QUEENS,Overgrown Tree/Branches,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 QUEENS,Obstruction,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 QUEENS,Noise - Park,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 QUEENS,Noise - Commercial,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 QUEENS,Illegal Fireworks,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Consumer Complaint,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Cannabis Retailer,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,APPLIANCE,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BROOKLYN,Animal-Abuse,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BROOKLYN,APPLIANCE,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 QUEENS,Elevator,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Curb Condition,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Street Sign - Damaged,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Street Sweeping Complaint,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Maintenance or Facility,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,Lot Condition,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 STATEN ISLAND,HEAT/HOT WATER,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Panhandling,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Obstruction,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Graffiti,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Elevator,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Mosquitoes,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Panhandling,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 BROOKLYN,Vendor Enforcement,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Lead,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Encampment,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Dead/Dying Tree,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Dumpster Complaint,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Dead Animal,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
14 BROOKLYN,Curb Condition,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,Elevator,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,UNSANITARY CONDITION,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Street Sign - Dangling,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Illegal Dumping,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,GENERAL,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,For Hire Vehicle Complaint,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 BRONX,Abandoned Vehicle,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,GENERAL,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Non-Emergency Police Matter,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Illegal Tree Damage,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Illegal Fireworks,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,APPLIANCE,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BRONX,SAFETY,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Street Sweeping Complaint,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Standing Water,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Sewer Maintenance,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,SAFETY,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 MANHATTAN,Overgrown Tree/Branches,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Missed Collection,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Illegal Tree Damage,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 QUEENS,Dead Animal,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,ELECTRIC,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Consumer Complaint,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Street Light Condition,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Sewer Maintenance,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,PAINT/PLASTER,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Damaged Tree,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,HEAT/HOT WATER,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Indoor Air Quality,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Illegal Dumping,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,GENERAL,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,ELECTRIC,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Encampment,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,ELECTRIC,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 QUEENS,Dirty Condition,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Building/Use,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
13 BROOKLYN,Animal in a Park,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
02 BROOKLYN,HEAT/HOT WATER,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Traffic Signal Condition,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
08 QUEENS,Street Sweeping Complaint,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
04 MANHATTAN,Violation of Park Rules,3,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
0 Unspecified,Overgrown Tree/Branches,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified STATEN ISLAND,Obstruction,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
0 Unspecified,Derelict Vehicles,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified QUEENS,Illegal Dumping,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
0 Unspecified,Food Establishment,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 BRONX,Food Establishment,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 BRONX,Elevator,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 BRONX,ELEVATOR,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 BRONX,Sewer Maintenance,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 BRONX,SAFETY,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
11 BRONX,Non-Emergency Police Matter,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified QUEENS,Bridge Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,Street Sign - Damaged,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,Smoking or Vaping,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,FLOORING/STAIRS,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,Emergency Response Team (ERT),2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BROOKLYN,Street Light Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BROOKLYN,Obstruction,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BROOKLYN,Maintenance or Facility,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,Noise - Vehicle,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,Litter Basket Request,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,Lead,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,Traffic Signal Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,Street Light Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,Smoking or Vaping,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,SAFETY,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,SAFETY,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BROOKLYN,Drug Activity,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BROOKLYN,Dead Animal,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BROOKLYN,Blocked Driveway,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BRONX,Water Maintenance,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BRONX,Street Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BRONX,Sewer Maintenance,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BRONX,Residential Disposal Complaint,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BRONX,Non-Emergency Police Matter,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,Illegal Tree Damage,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,Water Maintenance,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,Taxi Complaint,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 MANHATTAN,Street Sign - Missing,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 QUEENS,Food Establishment,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 QUEENS,ELEVATOR,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,Mosquitoes,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,Litter Basket Request,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BRONX,Noise - Park,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BRONX,Noise - Commercial,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BRONX,Overgrown Tree/Branches,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BRONX,Noise - Vehicle,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BRONX,Noise - Residential,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BRONX,Illegal Dumping,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
Unspecified BRONX,Broken Parking Meter,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 QUEENS,PAINT/PLASTER,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 QUEENS,Overgrown Tree/Branches,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 QUEENS,Noise - Park,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 QUEENS,Litter Basket Request,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
82 QUEENS,Violation of Park Rules,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
81 QUEENS,Maintenance or Facility,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
80 QUEENS,Taxi Report,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 QUEENS,Sidewalk Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,Graffiti,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,GENERAL,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,FLOORING/STAIRS,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
64 MANHATTAN,Noise - Park,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
64 MANHATTAN,Maintenance or Facility,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
64 MANHATTAN,Bike/Roller/Skate,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BRONX,Traffic Signal Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,Abandoned Bike,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BROOKLYN,APPLIANCE,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BRONX,Violation of Park Rules,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BRONX,Traffic Signal Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BRONX,Street Sweeping Complaint,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 QUEENS,Traffic Signal Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BRONX,Street Light Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
27 BRONX,Street Light Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
18 BROOKLYN,Water Conservation,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
18 BROOKLYN,Residential Disposal Complaint,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BRONX,Encampment,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BRONX,Drug Activity,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BRONX,Drinking Water,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BRONX,Sewer Maintenance,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BRONX,Rodent,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BRONX,Panhandling,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BRONX,Outdoor Dining,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BRONX,Day Care,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BRONX,Encampment,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BRONX,Litter Basket Request,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,Drinking,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,ELECTRIC,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BRONX,Real Time Enforcement,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
06 BRONX,General Construction/Plumbing,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
18 BROOKLYN,Mosquitoes,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
18 BROOKLYN,Lead,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
18 BROOKLYN,Illegal Tree Damage,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
18 BROOKLYN,Food Poisoning,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
18 BROOKLYN,Food Establishment,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
18 BROOKLYN,FLOORING/STAIRS,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BRONX,Violation of Park Rules,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,WATER LEAK,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
18 BROOKLYN,Dead/Dying Tree,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
18 BROOKLYN,Cannabis Retailer,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,Mosquitoes,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,Litter Basket Complaint,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,Illegal Fireworks,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BROOKLYN,Drug Activity,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
17 BROOKLYN,Traffic Signal Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
17 BROOKLYN,Street Sweeping Complaint,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,Root/Sewer/Sidewalk Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,PLUMBING,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,Traffic,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,Street Sign - Missing,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,Street Sign - Damaged,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
17 BROOKLYN,Real Time Enforcement,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,Unsanitary Pigeon Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,Unsanitary Animal Pvt Property,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,Taxi Complaint,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,Street Sign - Damaged,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
17 BROOKLYN,Mosquitoes,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BROOKLYN,SAFETY,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BROOKLYN,Lead,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
17 BROOKLYN,For Hire Vehicle Complaint,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
17 BROOKLYN,Food Establishment,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 BROOKLYN,WATER LEAK,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BROOKLYN,WATER LEAK,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BROOKLYN,Traffic,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BROOKLYN,Street Sign - Missing,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 BROOKLYN,Smoking or Vaping,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,Litter Basket Complaint,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,Indoor Air Quality,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 MANHATTAN,Maintenance or Facility,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 MANHATTAN,Abandoned Vehicle,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 MANHATTAN,Abandoned Bike,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
16 BROOKLYN,Street Sweeping Complaint,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
16 BROOKLYN,Street Light Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 MANHATTAN,Smoking or Vaping,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 MANHATTAN,Illegal Tree Damage,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,Food Establishment,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,ELECTRIC,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,Dead Animal,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,Curb Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 MANHATTAN,Noise - Vehicle,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 MANHATTAN,PAINT/PLASTER,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 MANHATTAN,Obstruction,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 MANHATTAN,Obstruction,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 MANHATTAN,Noise - House of Worship,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 MANHATTAN,Missed Collection,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,Animal-Abuse,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 QUEENS,Air Quality,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 MANHATTAN,WATER LEAK,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 MANHATTAN,Traffic,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 MANHATTAN,Taxi Report,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
16 BROOKLYN,Illegal Posting,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
16 BROOKLYN,Food Establishment,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 MANHATTAN,Water Maintenance,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
01 MANHATTAN,Violation of Park Rules,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 MANHATTAN,SAFETY,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
07 MANHATTAN,Residential Disposal Complaint,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
05 MANHATTAN,Sidewalk Condition,2,2026-09-12T00:00:00.000,2026-09-17T18:56:17.516904+00:00
