community_board,complaint_type,count,date,ingested_at
03 MANHATTAN,Homeless Person Assistance,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
Unspecified BRONX,Highway Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,Elevator,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BRONX,ELECTRIC,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BRONX,HEAT/HOT WATER,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 MANHATTAN,SAFETY,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 MANHATTAN,WATER LEAK,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
07 QUEENS,Smoking or Vaping,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
07 QUEENS,Street Light Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Non-Emergency Police Matter,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 BROOKLYN,Lead,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
15 BROOKLYN,Overgrown Tree/Branches,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
15 BROOKLYN,Illegal Dumping,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
15 BROOKLYN,Illegal Tree Damage,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 MANHATTAN,Lead,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 MANHATTAN,Noise,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 MANHATTAN,Noise - Vehicle,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BRONX,Blocked Driveway,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,Noise - Commercial,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,Noise - Vehicle,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,Non-Emergency Police Matter,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
64 MANHATTAN,Maintenance or Facility,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
83 QUEENS,For Hire Vehicle Complaint,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
83 QUEENS,Lost Property,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Residential Disposal Complaint,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Root/Sewer/Sidewalk Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 MANHATTAN,Elevator,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
12 QUEENS,Panhandling,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,Residential Disposal Complaint,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,Sidewalk Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,Street Light Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,For Hire Vehicle Complaint,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,General Construction/Plumbing,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,Graffiti,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,Homeless Person Assistance,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 MANHATTAN,Elevator,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BRONX,Noise,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BRONX,Rodent,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 MANHATTAN,Food Establishment,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
13 BROOKLYN,Consumer Complaint,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
13 BROOKLYN,Maintenance or Facility,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,Non-Emergency Police Matter,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,PAINT/PLASTER,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
15 BROOKLYN,General Construction/Plumbing,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
13 QUEENS,Noise - Street/Sidewalk,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
Unspecified BROOKLYN,Noise - Vehicle,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BROOKLYN,Drinking,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BROOKLYN,Indoor Air Quality,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BROOKLYN,Lead,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Abandoned Bike,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Blocked Driveway,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,Missed Collection,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,Noise - Commercial,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
13 BROOKLYN,Noise - Vehicle,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
13 BROOKLYN,PLUMBING,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
13 BROOKLYN,Rodent,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
13 BROOKLYN,Street Light Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,APPLIANCE,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,Consumer Complaint,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 BROOKLYN,GENERAL,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,FLOORING/STAIRS,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,Food Establishment,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,General Construction/Plumbing,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,HEAT/HOT WATER,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
Unspecified BRONX,Homeless Person Assistance,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
Unspecified BRONX,Noise - Vehicle,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
Unspecified BRONX,Street Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
Unspecified BROOKLYN,Dirty Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
Unspecified BROOKLYN,Illegal Parking,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,ELECTRIC,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BROOKLYN,Elevator,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
13 QUEENS,GENERAL,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BRONX,PLUMBING,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BRONX,Street Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BRONX,Traffic Signal Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
13 QUEENS,Missed Collection,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 STATEN ISLAND,Water Maintenance,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BRONX,APPLIANCE,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BRONX,Abandoned Vehicle,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BRONX,Animal in a Park,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
13 QUEENS,Sewer Maintenance,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Vendor Enforcement,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BROOKLYN,DOOR/WINDOW,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Smoking or Vaping,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,ELECTRIC,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
03 BRONX,ELECTRIC,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
15 BROOKLYN,Damaged Tree,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
15 BROOKLYN,Dead/Dying Tree,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 BROOKLYN,UNSANITARY CONDITION,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 MANHATTAN,Abandoned Vehicle,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 MANHATTAN,Consumer Complaint,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 BROOKLYN,Sidewalk Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 QUEENS,Overgrown Tree/Branches,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 QUEENS,PAINT/PLASTER,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 QUEENS,Residential Disposal Complaint,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 QUEENS,Traffic Signal Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 STATEN ISLAND,Abandoned Vehicle,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 STATEN ISLAND,Blocked Driveway,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Overgrown Tree/Branches,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Rodent,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Root/Sewer/Sidewalk Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Sidewalk Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Standing Water,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Blocked Driveway,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
13 QUEENS,Street Sign - Missing,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 STATEN ISLAND,Dead Animal,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
14 BROOKLYN,Consumer Complaint,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 STATEN ISLAND,Street Sign - Damaged,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 MANHATTAN,GENERAL,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 MANHATTAN,HEAT/HOT WATER,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 MANHATTAN,Noise,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
14 QUEENS,PLUMBING,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Rodent,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,ELECTRIC,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,ELEVATOR,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Encampment,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Food Establishment,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,General Construction/Plumbing,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Graffiti,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Indoor Air Quality,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Lead,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
14 BROOKLYN,Elevator,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
14 BROOKLYN,Encampment,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
14 BROOKLYN,FLOORING/STAIRS,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
06 BRONX,Abandoned Vehicle,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Damaged Tree,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,Illegal Dumping,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
14 QUEENS,Indoor Air Quality,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 MANHATTAN,Food Poisoning,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,GENERAL,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,General Construction/Plumbing,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
Unspecified QUEENS,Dirty Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 QUEENS,Damaged Tree,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 QUEENS,Derelict Vehicles,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 QUEENS,Dumpster Complaint,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
14 BROOKLYN,Sewer Maintenance,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 MANHATTAN,Obstruction,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 MANHATTAN,Rodent,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
02 MANHATTAN,Sidewalk Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
14 QUEENS,DOOR/WINDOW,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 QUEENS,Root/Sewer/Sidewalk Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 QUEENS,PLUMBING,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
17 BROOKLYN,Elevator,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
17 BROOKLYN,Litter Basket Request,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
17 BROOKLYN,Noise - Commercial,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
17 BROOKLYN,Noise - Vehicle,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
17 BROOKLYN,Obstruction,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
06 BROOKLYN,APPLIANCE,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
10 QUEENS,Sidewalk Condition,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
10 QUEENS,Special Projects Inspection Team (SPIT),2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
10 QUEENS,Water Maintenance,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
06 BRONX,Encampment,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
06 BRONX,FLOORING/STAIRS,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 BRONX,Harboring Bees/Wasps,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
11 BRONX,Illegal Dumping,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
05 QUEENS,WATER LEAK,2,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
Unspecified STATEN ISLAND,Highway Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,Air Quality,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,Derelict Vehicles,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,Drinking Water,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,Elevator,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,Homeless Person Assistance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
Unspecified MANHATTAN,Obstruction,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
Unspecified BROOKLYN,Residential Disposal Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
Unspecified BROOKLYN,Overgrown Tree/Branches,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
Unspecified BROOKLYN,Non-Emergency Police Matter,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,Sidewalk Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,SAFETY,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,Panhandling,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,Overgrown Tree/Branches,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,Noise,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BRONX,Indoor Air Quality,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,Day Care,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,Damaged Tree,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,Commercial Disposal Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,Building/Use,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,Air Quality,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
01 BROOKLYN,APPLIANCE,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
Unspecified BROOKLYN,Illegal Dumping,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Curb Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Consumer Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Cannabis Retailer,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Abandoned Vehicle,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,Water Maintenance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,Water Conservation,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,Traffic Signal Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,Traffic,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,Street Light Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,Illegal Dumping,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,HEAT/HOT WATER,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,General Construction/Plumbing,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,ELECTRIC,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,E-Scooter,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,Drug Activity,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,Dirty Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Homeless Person Assistance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Encampment,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Elevator,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Electrical,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,ELECTRIC,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Drug Activity,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Drinking,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 QUEENS,APPLIANCE,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Water Maintenance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Street Sign - Missing,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Street Sign - Dangling,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Street Light Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Special Projects Inspection Team (SPIT),1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Smoking or Vaping,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Sidewalk Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,DOOR/WINDOW,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Sewer Maintenance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Residential Disposal Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Noise - Park,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Mobile Food Vendor,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,For Hire Vehicle Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Food Poisoning,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Elevator,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,SAFETY,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Residential Disposal Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Panhandling,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Noise - Commercial,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Missed Collection,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Litter Basket Request,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Maintenance or Facility,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Litter Basket Request,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Lead,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BROOKLYN,Consumer Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BROOKLYN,Abandoned Vehicle,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BROOKLYN,APPLIANCE,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Traffic Signal Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Street Sign - Missing,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Drug Activity,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Dirty Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Damaged Tree,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Cannabis Retailer,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Bike/Roller/Skate,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,Air Quality,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 MANHATTAN,APPLIANCE,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Violation of Park Rules,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Vendor Enforcement,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Unsanitary Animal Pvt Property,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
09 BRONX,Special Projects Inspection Team (SPIT),1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Maintenance or Facility,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Lead,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Homeless Person Assistance,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,General Construction/Plumbing,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Elevator,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,ELEVATOR,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Dumpster Complaint,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Dirty Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Unleashed Dog,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Street Sign - Dangling,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
08 BROOKLYN,Street Light Condition,1,2026-09-21T00:00:00.000,2026-09-23T18:53:09.128343+00:00
